Invoice ID,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City
649-11-3678,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2019,20:26,Cash,5.5,Naypyitaw
622-20-1945,Normal,Female,Health and beauty,39.42,1,1.971,41.391000000000005,1/18/2019,15:08,Cash,8.4,Naypyitaw
719-76-3868,Member,Male,Food and beverages,94.26,4,18.852,395.892,3/12/2019,16:30,Cash,8.6,Naypyitaw
835-16-0096,Member,Male,Sports and travel,14.7,5,3.6750000000000003,77.175,3/24/2019,13:48,Ewallet,8.5,Naypyitaw
633-09-3463,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,3/28/2019,12:58,Credit card,9.5,Naypyitaw
416-13-5917,Normal,Female,Food and beverages,97.03,5,24.2575,509.40749999999997,1/30/2019,16:24,Ewallet,9.3,Naypyitaw
725-96-3778,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2019,10:13,Cash,4.7,Naypyitaw
860-79-0874,Member,Female,Fashion accessories,99.3,10,49.650000000000006,1042.65,2/15/2019,14:53,Credit card,6.6,Naypyitaw
320-49-6392,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,3/4/2019,15:44,Cash,8.4,Naypyitaw
632-90-0281,Normal,Female,Fashion accessories,37.55,10,18.775000000000002,394.275,3/8/2019,20:01,Credit card,9.3,Naypyitaw
554-42-2417,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,1/9/2019,13:45,Cash,5.2,Naypyitaw
605-72-4132,Normal,Female,Food and beverages,94.47,8,37.788000000000004,793.548,2/27/2019,15:12,Cash,9.1,Naypyitaw
471-41-2823,Normal,Male,Food and beverages,99.79,2,9.979000000000001,209.55900000000003,3/7/2019,20:37,Ewallet,8.0,Naypyitaw
272-27-9238,Normal,Female,Food and beverages,41.24,4,8.248000000000001,173.208,2/19/2019,16:23,Cash,7.1,Naypyitaw
834-25-9262,Normal,Female,Fashion accessories,81.68,4,16.336000000000002,343.05600000000004,1/6/2019,12:12,Cash,9.1,Naypyitaw
122-61-9553,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,3/14/2019,19:33,Cash,5.6,Naypyitaw
613-59-9758,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019,14:28,Cash,5.4,Naypyitaw
730-70-9830,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,3/14/2019,17:54,Ewallet,5.2,Naypyitaw
382-25-8917,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,1/29/2019,12:25,Cash,8.9,Naypyitaw
743-88-1662,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2/22/2019,18:17,Ewallet,8.7,Naypyitaw
595-86-2894,Member,Male,Fashion accessories,96.98,4,19.396,407.31600000000003,2/6/2019,17:20,Ewallet,9.4,Naypyitaw
462-78-5240,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,3/19/2019,14:35,Cash,4.2,Naypyitaw
153-58-4872,Member,Female,Food and beverages,74.89,4,14.978000000000002,314.538,3/1/2019,15:32,Ewallet,4.2,Naypyitaw
689-16-9784,Normal,Male,Food and beverages,46.77,6,14.031,294.651,3/11/2019,13:37,Cash,6.0,Naypyitaw
394-41-0748,Member,Female,Fashion accessories,54.07,9,24.331500000000002,510.9615,1/27/2019,14:55,Ewallet,9.5,Naypyitaw
541-89-9860,Member,Female,Fashion accessories,80.48,3,12.072000000000001,253.512,2/15/2019,12:31,Cash,8.1,Naypyitaw
110-05-6330,Normal,Female,Food and beverages,39.43,6,11.829,248.409,3/25/2019,20:18,Credit card,9.4,Naypyitaw
651-61-0874,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,3/12/2019,20:04,Credit card,6.2,Naypyitaw
236-86-3015,Member,Male,Home and lifestyle,13.98,1,0.6990000000000001,14.679,2/4/2019,13:38,Ewallet,9.8,Naypyitaw
587-03-7455,Member,Female,Fashion accessories,97.79,7,34.22650000000001,718.7565000000001,2/16/2019,17:30,Ewallet,4.9,Naypyitaw
372-26-1506,Normal,Female,Fashion accessories,23.82,5,5.955,125.05499999999999,1/28/2019,19:24,Ewallet,5.4,Naypyitaw
750-57-9686,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,1/8/2019,13:48,Credit card,8.7,Naypyitaw
186-09-3669,Member,Female,Health and beauty,81.51,1,4.075500000000001,85.58550000000001,1/22/2019,10:57,Ewallet,9.2,Naypyitaw
266-76-6436,Member,Female,Food and beverages,38.6,3,5.790000000000001,121.59000000000002,3/28/2019,13:57,Ewallet,7.5,Naypyitaw
740-22-2500,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,1/23/2019,13:29,Cash,9.8,Naypyitaw
271-88-8734,Member,Female,Fashion accessories,97.21,10,48.605,1020.7049999999999,2/8/2019,13:00,Credit card,8.7,Naypyitaw
489-64-4354,Normal,Male,Fashion accessories,16.28,1,0.8140000000000001,17.094,3/9/2019,15:36,Cash,5.0,Naypyitaw
574-57-9721,Normal,Male,Food and beverages,43.27,2,4.327000000000001,90.867,3/8/2019,16:53,Ewallet,5.7,Naypyitaw
751-69-0068,Normal,Male,Sports and travel,99.24,9,44.658,937.818,3/19/2019,19:09,Ewallet,9.0,Naypyitaw
257-73-1380,Member,Male,Sports and travel,82.93,4,16.586000000000002,348.30600000000004,1/20/2019,16:51,Ewallet,9.6,Naypyitaw
549-96-4200,Member,Male,Food and beverages,17.04,4,3.408,71.568,3/8/2019,20:15,Ewallet,7.0,Naypyitaw
810-60-6344,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2/7/2019,14:38,Credit card,6.5,Naypyitaw
450-28-2866,Member,Male,Food and beverages,17.44,5,4.36,91.56,1/15/2019,19:25,Cash,8.1,Naypyitaw
192-98-7397,Normal,Male,Fashion accessories,12.78,1,0.639,13.418999999999999,1/8/2019,14:11,Ewallet,9.5,Naypyitaw
235-46-8343,Member,Male,Food and beverages,27.66,10,13.830000000000002,290.43,2/14/2019,11:26,Credit card,8.9,Naypyitaw
453-12-7053,Normal,Male,Fashion accessories,45.74,3,6.861000000000001,144.081,3/10/2019,17:38,Credit card,6.5,Naypyitaw
325-90-8763,Member,Female,Electronic accessories,46.57,10,23.285,488.985,1/27/2019,13:58,Cash,7.6,Naypyitaw
729-46-7422,Normal,Male,Food and beverages,35.89,1,1.7945000000000002,37.6845,2/23/2019,16:52,Credit card,7.9,Naypyitaw
639-76-1242,Normal,Male,Food and beverages,40.52,5,10.130000000000003,212.73000000000002,2/3/2019,15:19,Cash,4.5,Naypyitaw
326-71-2155,Normal,Female,Sports and travel,73.95,4,14.790000000000001,310.59000000000003,2/3/2019,10:02,Cash,6.1,Naypyitaw
320-32-8842,Member,Female,Food and beverages,22.62,1,1.131,23.751,3/17/2019,18:58,Cash,6.4,Naypyitaw
878-30-2331,Member,Female,Sports and travel,54.55,10,27.275000000000002,572.775,3/2/2019,11:22,Credit card,7.1,Naypyitaw
440-59-5691,Member,Female,Health and beauty,37.15,7,13.002500000000001,273.0525,2/8/2019,13:12,Credit card,7.7,Naypyitaw
746-19-0921,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2/9/2019,10:02,Ewallet,7.2,Naypyitaw
233-34-0817,Member,Female,Electronic accessories,98.84,1,4.942,103.78200000000001,2/15/2019,11:21,Cash,8.4,Naypyitaw
767-05-1286,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2019,12:10,Ewallet,5.4,Naypyitaw
598-47-9715,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,3/7/2019,16:54,Ewallet,4.4,Naypyitaw
541-08-3113,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2/2/2019,20:29,Cash,8.4,Naypyitaw
246-11-3901,Normal,Female,Electronic accessories,32.8,10,16.400000000000002,344.4,2/15/2019,12:12,Cash,6.2,Naypyitaw
493-65-6248,Member,Female,Sports and travel,36.98,10,18.49,388.28999999999996,1/1/2019,19:48,Credit card,7.0,Naypyitaw
556-72-8512,Normal,Male,Home and lifestyle,22.96,1,1.1480000000000001,24.108,1/30/2019,20:47,Cash,4.3,Naypyitaw
148-82-2527,Member,Female,Home and lifestyle,12.12,10,6.06,127.25999999999999,3/5/2019,13:44,Credit card,8.4,Naypyitaw
556-97-7101,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,1/1/2019,15:51,Cash,8.5,Naypyitaw
862-59-8517,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,11:17,Cash,6.2,Naypyitaw
573-98-8548,Member,Female,Fashion accessories,31.9,1,1.595,33.495,1/5/2019,12:40,Ewallet,9.1,Naypyitaw
620-02-2046,Normal,Male,Home and lifestyle,69.4,2,6.940000000000001,145.74,1/27/2019,19:48,Ewallet,9.0,Naypyitaw
602-80-9671,Member,Female,Home and lifestyle,15.95,6,4.784999999999999,100.48499999999999,2/9/2019,17:15,Credit card,5.1,Naypyitaw
503-07-0930,Member,Male,Sports and travel,58.39,7,20.436500000000002,429.16650000000004,2/23/2019,19:49,Credit card,8.2,Naypyitaw
413-20-6708,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,3/18/2019,15:52,Ewallet,8.5,Naypyitaw
521-18-7827,Member,Male,Home and lifestyle,39.39,5,9.8475,206.79749999999999,1/22/2019,20:46,Credit card,8.7,Naypyitaw
600-38-9738,Member,Male,Sports and travel,71.92,5,17.98,377.58000000000004,1/17/2019,15:05,Credit card,4.3,Naypyitaw
451-28-5717,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,3/20/2019,11:23,Cash,7.3,Naypyitaw
133-14-7229,Normal,Male,Health and beauty,62.87,2,6.287,132.027,1/1/2019,11:43,Cash,5.0,Naypyitaw
236-27-1144,Normal,Female,Food and beverages,16.31,9,7.3395,154.12949999999998,3/26/2019,10:31,Ewallet,8.4,Naypyitaw
583-41-4548,Normal,Male,Home and lifestyle,16.67,7,5.834500000000001,122.52450000000002,2/7/2019,11:36,Ewallet,7.4,Naypyitaw
358-88-9262,Member,Female,Food and beverages,87.48,6,26.244,551.124,2/1/2019,18:43,Ewallet,5.1,Naypyitaw
343-87-0864,Member,Male,Health and beauty,75.88,1,3.794,79.67399999999999,1/3/2019,10:30,Credit card,7.1,Naypyitaw
243-47-2663,Member,Male,Electronic accessories,18.77,6,5.631,118.251,1/28/2019,16:43,Credit card,5.5,Naypyitaw
399-69-4630,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,3/7/2019,10:23,Credit card,8.6,Naypyitaw
283-26-5248,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,20:23,Ewallet,4.5,Naypyitaw
866-99-7614,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2/11/2019,15:42,Credit card,4.4,Naypyitaw
718-57-9773,Normal,Female,Sports and travel,49.33,10,24.665,517.9649999999999,2/3/2019,16:40,Credit card,9.4,Naypyitaw
408-26-9866,Normal,Female,Sports and travel,73.98,7,25.893,543.753,3/2/2019,16:42,Ewallet,4.1,Naypyitaw
592-34-6155,Normal,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2019,14:43,Ewallet,6.2,Naypyitaw
390-31-6381,Normal,Male,Food and beverages,27.22,3,4.083,85.743,1/7/2019,12:37,Cash,7.3,Naypyitaw
339-18-7061,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2/13/2019,15:06,Credit card,8.0,Naypyitaw
379-17-6588,Normal,Male,Fashion accessories,59.61,10,29.805000000000003,625.905,3/14/2019,11:07,Cash,5.3,Naypyitaw
302-15-2162,Member,Male,Health and beauty,46.53,6,13.959000000000001,293.139,3/3/2019,10:54,Credit card,4.3,Naypyitaw
788-07-8452,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2019,17:38,Ewallet,9.4,Naypyitaw
123-35-4896,Normal,Female,Sports and travel,46.66,9,20.997,440.93699999999995,2/17/2019,19:11,Ewallet,5.3,Naypyitaw
258-69-7810,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,1/26/2019,18:53,Cash,9.2,Naypyitaw
219-61-4139,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,1/23/2019,17:16,Ewallet,6.4,Naypyitaw
881-41-7302,Normal,Female,Fashion accessories,64.99,1,3.2495,68.23949999999999,1/26/2019,10:06,Credit card,4.5,Naypyitaw
373-09-4567,Normal,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,20:35,Ewallet,6.9,Naypyitaw
484-22-8230,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,1/8/2019,20:08,Cash,4.5,Naypyitaw
544-32-5024,Member,Female,Food and beverages,49.79,4,9.958,209.118,3/28/2019,19:16,Credit card,6.4,Naypyitaw
277-35-5865,Member,Female,Food and beverages,98.97,9,44.536500000000004,935.2665000000001,3/9/2019,11:23,Cash,6.7,Naypyitaw
284-54-4231,Member,Male,Sports and travel,80.93,1,4.046500000000001,84.9765,1/19/2019,16:08,Credit card,9.0,Naypyitaw
840-19-2096,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,3/14/2019,18:10,Ewallet,4.4,Naypyitaw
641-96-3695,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2/7/2019,17:55,Ewallet,8.5,Naypyitaw
318-81-2368,Normal,Female,Electronic accessories,46.2,1,2.31,48.510000000000005,3/19/2019,12:16,Cash,6.3,Naypyitaw
155-45-3814,Member,Female,Electronic accessories,88.55,8,35.42,743.8199999999999,3/19/2019,15:29,Ewallet,4.7,Naypyitaw
131-15-8856,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,19:26,Credit card,4.0,Naypyitaw
273-84-2164,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,5.5,Naypyitaw
778-89-7974,Normal,Male,Health and beauty,70.21,6,21.063000000000002,442.323,3/30/2019,14:58,Cash,7.4,Naypyitaw
859-71-0933,Member,Female,Sports and travel,15.49,2,1.5490000000000002,32.529,1/16/2019,15:10,Cash,6.3,Naypyitaw
740-11-5257,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,16:44,Cash,7.1,Naypyitaw
250-81-7186,Normal,Female,Electronic accessories,99.69,1,4.984500000000001,104.6745,2/27/2019,10:23,Credit card,8.0,Naypyitaw
842-29-4695,Member,Male,Sports and travel,17.14,7,5.9990000000000006,125.979,1/16/2019,12:07,Credit card,7.9,Naypyitaw
641-51-2661,Member,Female,Food and beverages,87.1,10,43.550000000000004,914.55,2/12/2019,14:45,Credit card,9.9,Naypyitaw
714-02-3114,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39,Cash,7.7,Naypyitaw
408-66-6712,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,14:19,Ewallet,4.4,Naypyitaw
556-41-6224,Normal,Male,Health and beauty,33.64,8,13.456000000000001,282.576,2/15/2019,17:10,Credit card,9.3,Naypyitaw
648-94-3045,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2/7/2019,14:27,Ewallet,8.1,Naypyitaw
370-96-0655,Normal,Female,Fashion accessories,49.32,6,14.796000000000001,310.716,1/9/2019,13:46,Ewallet,7.1,Naypyitaw
173-57-2300,Member,Male,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51,Cash,6.1,Naypyitaw
394-55-6384,Member,Female,Sports and travel,70.19,9,31.585500000000003,663.2955000000001,1/25/2019,13:38,Cash,6.7,Naypyitaw
266-20-6657,Member,Male,Food and beverages,55.04,7,19.264,404.544,3/12/2019,19:39,Ewallet,5.2,Naypyitaw
196-01-2849,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2/10/2019,13:56,Cash,9.5,Naypyitaw
372-62-5264,Normal,Female,Food and beverages,52.6,9,23.67,497.07000000000005,1/16/2019,14:42,Cash,7.6,Naypyitaw
751-41-9720,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2019,16:18,Ewallet,8.0,Naypyitaw
626-43-7888,Normal,Female,Fashion accessories,60.41,8,24.164,507.44399999999996,2/7/2019,12:23,Ewallet,9.6,Naypyitaw
162-65-8559,Member,Male,Food and beverages,68.98,1,3.4490000000000003,72.429,1/21/2019,20:13,Cash,4.8,Naypyitaw
760-27-5490,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,9.1,Naypyitaw
728-88-7867,Member,Female,Home and lifestyle,75.53,4,15.106000000000002,317.226,3/19/2019,15:52,Ewallet,8.3,Naypyitaw
183-21-3799,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6034999999999,2/19/2019,15:14,Ewallet,7.2,Naypyitaw
268-20-3585,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2/4/2019,12:50,Ewallet,6.0,Naypyitaw
735-32-9839,Member,Male,Fashion accessories,98.7,8,39.480000000000004,829.08,1/31/2019,10:36,Ewallet,8.5,Naypyitaw
678-79-0726,Member,Female,Sports and travel,90.63,9,40.783500000000004,856.4535,1/18/2019,15:28,Cash,5.1,Naypyitaw
592-46-1692,Member,Female,Food and beverages,36.77,7,12.869500000000002,270.25950000000006,1/11/2019,20:10,Cash,7.4,Naypyitaw
149-14-0304,Member,Female,Health and beauty,28.5,8,11.4,239.4,2/6/2019,14:24,Cash,6.6,Naypyitaw
442-44-6497,Member,Male,Home and lifestyle,55.57,3,8.335500000000001,175.0455,1/8/2019,11:42,Credit card,5.9,Naypyitaw
210-74-9613,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,3/16/2019,15:33,Ewallet,6.8,Naypyitaw
607-65-2441,Member,Male,Health and beauty,81.95,10,40.975,860.475,3/10/2019,12:39,Credit card,6.0,Naypyitaw
386-27-7606,Member,Female,Home and lifestyle,81.2,7,28.42,596.8199999999999,3/23/2019,15:59,Credit card,8.1,Naypyitaw
137-63-5492,Normal,Male,Electronic accessories,58.76,10,29.380000000000003,616.98,1/29/2019,14:26,Ewallet,9.0,Naypyitaw
733-29-1227,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,3/23/2019,12:41,Cash,8.5,Naypyitaw
451-73-2711,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,8.8,Naypyitaw
345-68-9016,Member,Female,Sports and travel,31.67,8,12.668000000000001,266.028,1/2/2019,16:19,Credit card,5.6,Naypyitaw
390-17-5806,Member,Female,Food and beverages,38.42,1,1.9210000000000003,40.341,2/2/2019,16:33,Cash,8.6,Naypyitaw
664-14-2882,Member,Female,Home and lifestyle,10.53,5,2.6325000000000003,55.2825,1/30/2019,14:43,Credit card,5.8,Naypyitaw
314-23-4520,Member,Male,Health and beauty,81.23,7,28.430500000000002,597.0405000000001,1/15/2019,20:44,Cash,9.0,Naypyitaw
288-38-3758,Member,Female,Fashion accessories,84.87,3,12.730500000000001,267.3405,1/25/2019,18:30,Ewallet,7.4,Naypyitaw
801-88-0346,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,1/5/2019,20:30,Credit card,9.8,Naypyitaw
759-98-4285,Member,Female,Health and beauty,85.87,7,30.054500000000004,631.1445,2/27/2019,19:01,Credit card,8.0,Naypyitaw
201-63-8275,Member,Female,Sports and travel,67.99,7,23.796499999999998,499.72649999999993,2/17/2019,16:50,Ewallet,5.7,Naypyitaw
471-06-8611,Normal,Female,Food and beverages,52.42,1,2.6210000000000004,55.041000000000004,2/6/2019,10:22,Credit card,6.3,Naypyitaw
200-16-5952,Member,Male,Food and beverages,65.65,2,6.565000000000001,137.865,1/17/2019,16:46,Cash,6.0,Naypyitaw
102-77-2261,Member,Male,Health and beauty,65.31,7,22.858500000000003,480.0285,3/5/2019,18:02,Credit card,4.2,Naypyitaw
102-06-2002,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,3/20/2019,17:52,Cash,6.1,Naypyitaw
629-42-4133,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,19:24,Cash,8.3,Naypyitaw
468-99-7231,Normal,Female,Home and lifestyle,44.01,8,17.604,369.68399999999997,3/3/2019,17:36,Cash,8.8,Naypyitaw
516-77-6464,Member,Female,Health and beauty,10.16,5,2.54,53.339999999999996,2/24/2019,13:08,Ewallet,4.1,Naypyitaw
886-77-9084,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33,Ewallet,5.5,Naypyitaw
790-38-4466,Normal,Female,Health and beauty,10.99,5,2.7475000000000005,57.697500000000005,1/23/2019,10:18,Credit card,9.3,Naypyitaw
704-10-4056,Member,Male,Health and beauty,60.47,3,9.070500000000001,190.4805,1/14/2019,10:55,Credit card,5.6,Naypyitaw
400-80-4065,Member,Male,Health and beauty,68.55,4,13.71,287.90999999999997,2/15/2019,20:21,Credit card,9.2,Naypyitaw
443-60-9639,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,13:24,Cash,5.5,Naypyitaw
401-09-4232,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2/11/2019,18:38,Ewallet,9.4,Naypyitaw
324-41-6833,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3/3/2019,19:30,Ewallet,5.1,Naypyitaw
474-33-8305,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/2019,13:23,Ewallet,6.9,Naypyitaw
189-55-2313,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,6.0,Naypyitaw
815-04-6282,Member,Female,Sports and travel,64.97,5,16.242500000000003,341.09250000000003,2/8/2019,12:52,Credit card,6.5,Naypyitaw
477-59-2456,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15,Cash,9.2,Naypyitaw
784-21-9238,Member,Male,Sports and travel,10.17,1,0.5085000000000001,10.6785,2/7/2019,14:15,Cash,5.9,Naypyitaw
538-22-0304,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,5.2,Naypyitaw
660-29-7083,Normal,Male,Electronic accessories,55.87,10,27.935,586.6349999999999,1/15/2019,15:01,Cash,5.8,Naypyitaw
271-77-8740,Member,Female,Sports and travel,29.22,6,8.766,184.08599999999998,1/1/2019,11:40,Ewallet,5.0,Naypyitaw
549-23-9016,Member,Female,Food and beverages,14.87,2,1.487,31.226999999999997,2/13/2019,18:15,Credit card,8.9,Naypyitaw
862-29-5914,Normal,Female,Sports and travel,22.38,1,1.119,23.499,1/30/2019,17:08,Credit card,8.6,Naypyitaw
845-94-6841,Member,Female,Food and beverages,72.88,9,32.796,688.716,1/8/2019,19:38,Cash,4.0,Naypyitaw
658-66-3967,Normal,Male,Health and beauty,53.19,7,18.6165,390.94649999999996,1/14/2019,15:42,Ewallet,5.0,Naypyitaw
848-95-6252,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,7.0,Naypyitaw
176-78-1170,Member,Male,Health and beauty,33.81,3,5.0715,106.50150000000001,1/26/2019,15:11,Ewallet,7.3,Naypyitaw
101-81-4070,Member,Female,Health and beauty,62.82,2,6.282,131.922,1/17/2019,12:36,Ewallet,4.9,Naypyitaw
631-34-1880,Member,Male,Food and beverages,24.31,3,3.6464999999999996,76.5765,1/8/2019,19:09,Credit card,4.3,Naypyitaw
584-66-4073,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,3/13/2019,15:45,Ewallet,9.6,Naypyitaw
154-87-7367,Normal,Male,Home and lifestyle,65.26,8,26.104000000000003,548.1840000000001,3/15/2019,14:04,Ewallet,6.3,Naypyitaw
885-56-0389,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2/12/2019,17:49,Cash,4.0,Naypyitaw
115-38-7388,Member,Female,Fashion accessories,10.18,8,4.072,85.512,3/30/2019,12:51,Credit card,9.5,Naypyitaw
137-74-8729,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/2019,12:47,Ewallet,6.8,Naypyitaw
389-70-2397,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2/21/2019,10:26,Cash,7.2,Naypyitaw
607-76-6216,Member,Female,Fashion accessories,92.49,5,23.122500000000002,485.5725,3/2/2019,16:35,Credit card,8.6,Naypyitaw
781-84-8059,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,16:23,Ewallet,5.0,Naypyitaw
409-49-6995,Member,Female,Food and beverages,47.27,6,14.181000000000001,297.801,2/5/2019,10:17,Cash,8.8,Naypyitaw
725-54-0677,Member,Male,Health and beauty,85.6,7,29.959999999999997,629.16,3/2/2019,13:50,Cash,5.3,Naypyitaw
377-79-7592,Member,Female,Electronic accessories,44.84,9,20.178000000000004,423.73800000000006,1/14/2019,14:00,Credit card,7.5,Naypyitaw
545-07-8534,Normal,Female,Health and beauty,58.32,2,5.832000000000001,122.47200000000001,2/14/2019,12:42,Ewallet,6.0,Naypyitaw
118-62-1812,Member,Female,Home and lifestyle,78.38,4,15.676,329.19599999999997,3/24/2019,17:56,Cash,7.9,Naypyitaw
450-42-3339,Normal,Male,Health and beauty,84.61,10,42.30500000000001,888.405,2/9/2019,18:58,Credit card,8.8,Naypyitaw
151-27-8496,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,1/19/2019,11:43,Ewallet,8.6,Naypyitaw
717-96-4189,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2/2/2019,12:40,Cash,4.1,Naypyitaw
722-13-2115,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,3/14/2019,15:36,Credit card,9.3,Naypyitaw
246-55-6923,Member,Female,Home and lifestyle,35.79,9,16.105500000000003,338.2155,3/10/2019,15:06,Credit card,5.1,Naypyitaw
838-02-1821,Member,Female,Home and lifestyle,12.73,2,1.2730000000000001,26.733,2/22/2019,12:10,Credit card,5.2,Naypyitaw
887-42-0517,Normal,Female,Sports and travel,83.14,7,29.099000000000004,611.0790000000001,1/10/2019,10:31,Credit card,6.6,Naypyitaw
457-12-0244,Member,Female,Sports and travel,35.22,6,10.566,221.886,3/14/2019,13:49,Ewallet,6.5,Naypyitaw
756-93-1854,Member,Female,Fashion accessories,83.35,2,8.334999999999999,175.035,2/2/2019,14:05,Credit card,9.5,Naypyitaw
458-10-8612,Normal,Male,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27,Ewallet,7.6,Naypyitaw
235-06-8510,Member,Male,Home and lifestyle,85.72,3,12.857999999999999,270.018,1/24/2019,20:59,Ewallet,5.1,Naypyitaw
433-08-7822,Normal,Female,Health and beauty,78.89,7,27.611500000000003,579.8415,1/5/2019,19:48,Ewallet,7.5,Naypyitaw
500-02-2261,Normal,Female,Food and beverages,57.29,6,17.187,360.927,3/21/2019,17:04,Ewallet,5.9,Naypyitaw
702-83-5291,Member,Male,Fashion accessories,99.82,9,44.919,943.2989999999999,3/27/2019,10:43,Cash,6.6,Naypyitaw
859-97-6048,Member,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,14:13,Credit card,5.3,Naypyitaw
373-88-1424,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2/6/2019,18:44,Ewallet,7.9,Naypyitaw
784-08-0310,Member,Female,Food and beverages,21.04,4,4.208,88.368,1/13/2019,13:58,Cash,7.6,Naypyitaw
577-34-7579,Member,Male,Food and beverages,50.49,9,22.7205,477.13050000000004,1/10/2019,17:16,Cash,5.4,Naypyitaw
867-47-1948,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,1/9/2019,12:07,Cash,7.8,Naypyitaw
256-58-3609,Member,Male,Fashion accessories,91.98,1,4.599,96.57900000000001,3/18/2019,15:29,Cash,9.8,Naypyitaw
364-34-2972,Member,Male,Electronic accessories,96.82,3,14.523,304.983,3/30/2019,20:37,Cash,6.7,Naypyitaw
744-82-9138,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2/7/2019,17:59,Cash,8.2,Naypyitaw
